loading projection weights from data\word2vec-google-news-300.bin
KeyedVectors lifecycle event {'msg': 'loaded (3000000, 300) matrix of type float32 from data\\word2vec-google-news-300.bin', 'binary': True, 'encoding': 'utf8', 'datetime': '2025-03-28T23:21:43.258443', 'gensim': '4.3.3', 'python': '3.12.7 | packaged by Anaconda, Inc. | (main, Oct  4 2024, 13:17:27) [MSC v.1929 64 bit (AMD64)]', 'platform': 'Windows-10-10.0.19045-SP0', 'event': 'load_word2vec_format'}
loss: 0.899828  [537664/984410]
loss: 0.850607  [544064/984410]
loss: 0.715935  [550464/984410]
loss: 1.133215  [556864/984410]
loss: 0.967032  [563264/984410]
loss: 1.037767  [569664/984410]
loss: 0.944645  [576064/984410]
loss: 0.884479  [582464/984410]
loss: 0.903172  [588864/984410]
loss: 0.713674  [595264/984410]
loss: 0.750231  [601664/984410]
loss: 0.703849  [608064/984410]
loss: 1.022120  [614464/984410]
loss: 1.045010  [620864/984410]
loss: 1.022691  [627264/984410]
loss: 1.100702  [633664/984410]
loss: 0.889457  [640064/984410]
loss: 1.043670  [646464/984410]
loss: 0.814179  [652864/984410]
loss: 0.976284  [659264/984410]
loss: 1.040696  [665664/984410]
loss: 0.849424  [672064/984410]
loss: 0.986347  [678464/984410]
loss: 0.974610  [684864/984410]
loss: 0.738648  [691264/984410]
loss: 1.294950  [697664/984410]
loss: 0.977340  [704064/984410]
loss: 0.774546  [710464/984410]
loss: 0.932841  [716864/984410]
loss: 0.832865  [723264/984410]
loss: 0.690315  [729664/984410]
loss: 0.739261  [736064/984410]
loss: 0.930794  [742464/984410]
loss: 1.010556  [748864/984410]
loss: 1.145566  [755264/984410]
loss: 1.085788  [761664/984410]
loss: 0.862176  [768064/984410]
loss: 0.574027  [774464/984410]
loss: 0.891851  [780864/984410]
loss: 0.878790  [787264/984410]
loss: 1.217832  [793664/984410]
loss: 0.794130  [800064/984410]
loss: 0.894067  [806464/984410]
loss: 1.173909  [812864/984410]
loss: 0.926767  [819264/984410]
loss: 0.707204  [825664/984410]
loss: 0.970575  [832064/984410]
loss: 0.742927  [838464/984410]
loss: 0.798198  [844864/984410]
loss: 0.759537  [851264/984410]
loss: 1.060478  [857664/984410]
loss: 0.780855  [864064/984410]
loss: 0.908720  [870464/984410]
loss: 0.796676  [876864/984410]
loss: 1.343207  [883264/984410]
loss: 0.740674  [889664/984410]
loss: 0.685602  [896064/984410]
loss: 1.009266  [902464/984410]
loss: 0.829602  [908864/984410]
loss: 0.549541  [915264/984410]
loss: 0.711370  [921664/984410]
loss: 0.490595  [928064/984410]
loss: 0.940585  [934464/984410]
loss: 0.956633  [940864/984410]
loss: 0.717313  [947264/984410]
loss: 0.743163  [953664/984410]
loss: 1.282951  [960064/984410]
loss: 0.953424  [966464/984410]
loss: 0.887816  [972864/984410]
loss: 0.878164  [979264/984410]
Epoch 2/2, Training Loss (epoch avg): 0.9011, Test Loss: 0.9459, Test Accuracy: 71.66%
